"Timestamp";"UNIX-Timestamp";"1-0:1.4.0*255";"1-0:1.8.0*255";"1-0:2.4.0*255";"1-0:2.8.0*255";"1-0:3.4.0*255";"1-0:3.8.0*255";"1-0:4.4.0*255";"1-0:4.8.0*255";"1-0:9.4.0*255";"1-0:9.8.0*255";"1-0:10.4.0*255";"1-0:10.8.0*255";"1-0:13.4.0*255";"1-0:14.4.0*255";"1-0:21.4.0*255";"1-0:21.8.0*255";"1-0:22.4.0*255";"1-0:22.8.0*255";"1-0:23.4.0*255";"1-0:23.8.0*255";"1-0:24.4.0*255";"1-0:24.8.0*255";"1-0:29.4.0*255";"1-0:29.8.0*255";"1-0:30.4.0*255";"1-0:30.8.0*255";"1-0:31.4.0*255";"1-0:32.4.0*255";"1-0:33.4.0*255";"1-0:41.4.0*255";"1-0:41.8.0*255";"1-0:42.4.0*255";"1-0:42.8.0*255";"1-0:43.4.0*255";"1-0:43.8.0*255";"1-0:44.4.0*255";"1-0:44.8.0*255";"1-0:49.4.0*255";"1-0:49.8.0*255";"1-0:50.4.0*255";"1-0:50.8.0*255";"1-0:51.4.0*255";"1-0:52.4.0*255";"1-0:53.4.0*255";"1-0:61.4.0*255";"1-0:61.8.0*255";"1-0:62.4.0*255";"1-0:62.8.0*255";"1-0:63.4.0*255";"1-0:63.8.0*255";"1-0:64.4.0*255";"1-0:64.8.0*255";"1-0:69.4.0*255";"1-0:69.8.0*255";"1-0:70.4.0*255";"1-0:70.8.0*255";"1-0:71.4.0*255";"1-0:72.4.0*255";"1-0:73.4.0*255"
"Timestamp";"UNIX-Timestamp";"Active power+";"Active energy+";"Active power-";"Active energy-";"Reactive power+";"Reactive energy+";"Reactive power-";"Reactive energy-";"Apparent power+";"Apparent energy+";"Apparent power-";"Apparent energy-";"Power factor";"Supply frequency";"Active power+ (L1)";"Active energy+ (L1)";"Active power- (L1)";"Active energy- (L1)";"Reactive power+ (L1)";"Reactive energy+ (L1)";"Reactive power- (L1)";"Reactive energy- (L1)";"Apparent power+ (L1)";"Apparent energy+ (L1)";"Apparent power- (L1)";"Apparent energy- (L1)";"Current (L1)";"Voltage (L1)";"Power factor (L1)";"Active power+ (L2)";"Active energy+ (L2)";"Active power- (L2)";"Active energy- (L2)";"Reactive power+ (L2)";"Reactive energy+ (L2)";"Reactive power- (L2)";"Reactive energy- (L2)";"Apparent power+ (L2)";"Apparent energy+ (L2)";"Apparent power- (L2)";"Apparent energy- (L2)";"Current (L2)";"Voltage (L2)";"Power factor (L2)";"Active power+ (L3)";"Active energy+ (L3)";"Active power- (L3)";"Active energy- (L3)";"Reactive power+ (L3)";"Reactive energy+ (L3)";"Reactive power- (L3)";"Reactive energy- (L3)";"Apparent power+ (L3)";"Apparent energy+ (L3)";"Apparent power- (L3)";"Apparent energy- (L3)";"Current (L3)";"Voltage (L3)";"Power factor (L3)"
"";"";"W";"Wh";"W";"Wh";"var";"varh";"var";"varh";"VA";"vah";"VA";"vah";"(unitless)";"Hz";"W";"Wh";"W";"Wh";"var";"varh";"var";"varh";"VA";"vah";"VA";"vah";"A";"V";"(unitless)";"W";"Wh";"W";"Wh";"var";"varh";"var";"varh";"VA";"vah";"VA";"vah";"A";"V";"(unitless)";"W";"Wh";"W";"Wh";"var";"varh";"var";"varh";"VA";"vah";"VA";"vah";"A";"V";"(unitless)"
Mon Dec  6 00:00:02 2021;1638745202.573821637;4393.0;32177224.1;0.0;130529938.6;0.0;7046818.9;429.1;15031785.4;4413.9;37592989.5;0.0;131912365.4;0.995;49.938;308.3;10696251.4;0.0;42913583.6;0.0;2402185.0;122.6;6136256.0;331.8;13012762.1;0.0;43340887.9;1.655;228.699;0.929;2673.3;6980800.2;0.0;46075387.7;0.0;2330022.0;151.4;5934637.3;2677.6;9727584.1;0.0;46665499.8;11.811;227.237;0.998;1411.4;16610409.7;0.0;43651204.5;0.0;3126480.6;155.1;3772760.9;1419.9;18401329.7;0.0;44149373.6;6.268;228.199;0.994
Mon Dec  6 00:01:01 2021;1638745261.573033539;6318.9;32177310.5;0.0;130529938.6;45.2;7046819.1;0.0;15031789.4;6319.0;37593076.1;0.0;131912365.4;1.000;49.954;957.0;10696261.2;0.0;42913583.6;45.1;2402185.2;0.0;6136257.1;958.1;13012772.1;0.0;43340887.9;4.338;228.536;0.999;3305.6;6980848.7;0.0;46075387.7;1.8;2330022.0;0.0;5934638.8;3305.6;9727632.7;0.0;46665499.8;14.594;227.041;1.000;2056.2;16610437.7;0.0;43651204.5;0.0;3126480.6;1.7;3772762.4;2056.2;18401357.7;0.0;44149373.6;9.090;227.946;1.000
Mon Dec  6 00:02:01 2021;1638745321.573025333;6471.3;32177418.1;0.0;130529938.6;114.9;7046821.0;0.0;15031789.4;6472.3;37593183.7;0.0;131912365.4;1.000;49.936;1003.0;10696277.9;0.0;42913583.6;67.4;2402186.4;0.0;6136257.1;1005.3;13012788.8;0.0;43340887.9;4.536;228.448;0.998;3357.8;6980904.6;0.0;46075387.7;23.8;2330022.4;0.0;5934638.8;3357.9;9727688.5;0.0;46665499.8;14.833;226.953;1.000;2110.5;16610472.8;0.0;43651204.5;23.7;3126481.0;0.0;3772762.4;2110.6;18401392.9;0.0;44149373.6;9.333;227.879;1.000
Mon Dec  6 00:03:02 2021;1638745382.022309352;6793.2;32177530.0;0.0;130529938.6;385.7;7046825.4;0.0;15031789.4;6804.1;37593295.7;0.0;131912365.4;0.998;49.969;1111.4;10696295.8;0.0;42913583.6;161.9;2402188.4;0.0;6136257.1;1123.1;13012806.8;0.0;43340887.9;5.085;228.459;0.990;3464.9;6980962.1;0.0;46075387.7;109.8;2330023.6;0.0;5934638.8;3466.7;9727746.0;0.0;46665499.8;15.319;226.976;0.999;2216.9;16610509.3;0.0;43651204.5;114.0;3126482.2;0.0;3772762.4;2219.8;18401429.4;0.0;44149373.6;9.824;227.837;0.999
Mon Dec  6 00:04:01 2021;1638745441.507305417;7278.2;32177642.0;0.0;130529938.6;697.8;7046831.4;0.0;15031789.4;7311.6;37593407.8;0.0;131912365.4;0.995;49.970;1628.3;10696314.4;0.0;42913583.6;510.1;2402191.2;0.0;6136257.1;1706.3;13012825.7;0.0;43340887.9;7.577;228.234;0.954;3446.7;6981019.0;0.0;46075387.7;93.2;2330025.1;0.0;5934638.8;3448.0;9727803.0;0.0;46665499.8;15.241;226.880;1.000;2203.3;16610545.7;0.0;43651204.5;94.6;3126483.8;0.0;3772762.4;2205.3;18401465.8;0.0;44149373.6;9.752;227.972;0.999
Mon Dec  6 00:05:01 2021;1638745501.493394193;6916.6;32177756.3;0.0;130529938.6;427.2;7046837.5;0.0;15031789.4;6929.8;37593522.3;0.0;131912365.4;0.998;49.956;1194.3;10696334.1;0.0;42913583.6;167.5;2402193.7;0.0;6136257.1;1206.0;13012845.5;0.0;43340887.9;5.428;228.614;0.990;3486.1;6981076.7;0.0;46075387.7;127.9;2330026.9;0.0;5934638.8;3488.5;9727860.7;0.0;46665499.8;15.415;227.004;0.999;2236.2;16610582.6;0.0;43651204.5;131.8;3126485.6;0.0;3772762.4;2240.1;18401502.8;0.0;44149373.6;9.913;227.884;0.998
Mon Dec  6 00:06:01 2021;1638745561.479527507;7106.0;32177873.1;0.0;130529938.6;572.0;7046846.3;0.0;15031789.4;7129.0;37593639.5;0.0;131912365.4;0.997;49.953;1267.6;10696354.6;0.0;42913583.6;212.0;2402197.0;0.0;6136257.1;1285.2;13012866.3;0.0;43340887.9;5.800;228.378;0.986;3549.5;6981135.3;0.0;46075387.7;185.9;2330029.6;0.0;5934638.8;3554.4;9727919.4;0.0;46665499.8;15.724;226.800;0.999;2288.9;16610620.4;0.0;43651204.5;174.1;3126488.3;0.0;3772762.4;2295.5;18401540.7;0.0;44149373.6;10.175;227.675;0.997
Mon Dec  6 00:07:01 2021;1638745621.473627190;7146.3;32177992.2;0.0;130529938.6;587.8;7046856.0;0.0;15031789.4;7170.4;37593759.0;0.0;131912365.4;0.997;49.959;1275.6;10696375.9;0.0;42913583.6;213.7;2402200.6;0.0;6136257.1;1293.3;13012887.9;0.0;43340887.9;5.826;228.330;0.986;3565.7;6981194.7;0.0;46075387.7;192.0;2330032.8;0.0;5934638.8;3570.9;9727978.9;0.0;46665499.8;15.805;226.665;0.999;2305.0;16610658.8;0.0;43651204.5;182.0;3126491.3;0.0;3772762.4;2312.2;18401579.2;0.0;44149373.6;10.255;227.529;0.997
