Timestamp,PowerGeneratedPV,PowerOutputPV,GridPowerIn,GridPowerOut
2021-01-04 01:48:00,0.0,0.06666666666666667,5.991666666666666,0.0
2021-01-04 01:49:00,0.0,0.07,6.978333333333333,0.0
2021-01-04 01:50:00,0.0,0.075,10.85,0.0
2021-01-04 01:51:00,0.0,0.075,10.775,0.0
2021-01-04 01:52:00,0.0,0.075,12.09,0.0
2021-01-04 01:53:00,0.0,0.075,11.951666666666666,0.0
2021-01-04 01:54:00,0.0,0.06833333333333333,7.875,0.0
2021-01-04 01:55:00,0.0,0.07666666666666666,57.763333333333335,0.0
2021-01-04 01:56:00,0.0,0.075,57.138333333333335,0.0
2021-01-04 01:57:00,0.0,0.06666666666666667,57.751666666666665,0.0
2021-01-04 01:58:00,0.0,0.06833333333333333,57.61333333333334,0.0
2021-01-04 01:59:00,0.0,0.07333333333333333,57.516666666666666,0.0
2021-01-04 02:00:00,0.0,0.06833333333333333,57.475,0.0
2021-01-04 02:01:00,0.0,0.07,56.74166666666667,0.0
2021-01-04 02:02:00,0.0,0.07166666666666666,9.0,0.0
2021-01-04 02:03:00,0.0,0.06833333333333333,17.759999999999998,0.0
2021-01-04 02:04:00,0.0,0.07166666666666666,13.048333333333332,0.0
2021-01-04 02:05:00,0.0,0.07166666666666666,13.07,0.0
2021-01-04 02:06:00,0.0,0.07666666666666666,11.938333333333333,0.0
2021-01-04 02:07:00,0.0,0.07666666666666666,11.285,0.0
2021-01-04 02:08:00,0.0,0.07333333333333333,7.331666666666666,0.0
2021-01-04 02:09:00,0.0,0.07333333333333333,6.651666666666667,0.0
2021-01-04 02:10:00,0.0,0.06833333333333333,6.4816666666666665,0.0
2021-01-04 02:11:00,0.0,0.075,7.843333333333334,0.0
2021-01-04 02:12:00,0.0,0.06666666666666667,8.156666666666666,0.0
2021-01-04 02:13:00,0.0,0.07166666666666666,9.15,0.0
2021-01-04 02:14:00,0.0,0.07,9.356666666666666,0.0
2021-01-04 02:15:00,0.0,0.07,14.941666666666666,0.0
2021-01-04 02:16:00,0.0,0.07333333333333333,11.911666666666667,0.0
2021-01-04 02:17:00,0.0,0.065,11.036666666666667,0.0
2021-01-04 02:18:00,0.0,0.07333333333333333,11.031666666666666,0.0
2021-01-04 02:19:00,0.0,0.06833333333333333,8.686666666666667,0.0
2021-01-04 02:20:00,0.0,0.07833333333333334,8.571666666666665,0.0
2021-01-04 02:21:00,0.0,0.07333333333333333,7.631666666666666,0.0
2021-01-04 02:22:00,0.0,0.06833333333333333,70.41666666666667,0.0
2021-01-04 02:23:00,0.0,0.07333333333333333,71.80833333333334,0.0
2021-01-04 02:24:00,0.0,0.07166666666666666,72.615,0.0
2021-01-04 02:25:00,0.0,0.07166666666666666,73.29666666666667,0.0
2021-01-04 02:26:00,0.0,0.07166666666666666,73.35833333333333,0.0
2021-01-04 02:27:00,0.0,0.06666666666666667,73.13,0.0
2021-01-04 02:28:00,0.0,0.06833333333333333,73.38833333333334,0.0
2021-01-04 02:29:00,0.0,0.07166666666666666,123.07333333333332,0.0
2021-01-04 02:30:00,0.0,0.065,129.32166666666666,0.0
2021-01-04 02:31:00,0.0,0.06666666666666667,127.90666666666665,0.0
2021-01-04 02:32:00,0.0,0.075,65.06166666666667,0.0
2021-01-04 02:33:00,0.0,0.07166666666666666,60.08833333333334,0.0
2021-01-04 02:34:00,0.0,0.06666666666666667,59.141666666666666,0.0
2021-01-04 02:35:00,0.0,0.075,55.16166666666666,0.0
2021-01-04 02:36:00,0.0,0.07,6.819999999999999,0.0
2021-01-04 02:37:00,0.0,0.065,6.27,0.0
2021-01-04 02:38:00,0.0,0.06833333333333333,6.15,0.0
2021-01-04 02:39:00,0.0,0.06833333333333333,5.626666666666667,0.0
2021-01-04 02:40:00,0.0,0.07333333333333333,5.568333333333333,0.0
2021-01-04 02:41:00,0.0,0.065,5.61,0.0
2021-01-04 02:42:00,0.0,0.07666666666666666,11.368333333333334,0.0
2021-01-04 02:43:00,0.0,0.07166666666666666,9.68,0.0
2021-01-04 02:44:00,0.0,0.06833333333333333,12.326666666666666,0.0
2021-01-04 02:45:00,0.0,0.06666666666666667,12.076666666666666,0.0
2021-01-04 02:46:00,0.0,0.06666666666666667,12.026666666666667,0.0
2021-01-04 02:47:00,0.0,0.06833333333333333,8.821666666666665,0.0
2021-01-04 02:48:00,0.0,0.07,8.911666666666667,0.0
2021-01-04 02:49:00,0.0,0.06833333333333333,8.836666666666668,0.0
2021-01-04 02:50:00,0.0,0.07166666666666666,7.955,0.0
2021-01-04 02:51:00,0.0,0.06666666666666667,7.8966666666666665,0.0
2021-01-04 02:52:00,0.0,0.07333333333333333,7.931666666666666,0.0
2021-01-04 02:53:00,0.0,0.06833333333333333,8.565,0.0
2021-01-04 02:54:00,0.0,0.07333333333333333,7.25,0.0
2021-01-04 02:55:00,0.0,0.07666666666666666,7.408333333333333,0.0
2021-01-04 02:56:00,0.0,0.07333333333333333,7.278333333333333,0.0
2021-01-04 02:57:00,0.0,0.075,6.173333333333333,0.0
2021-01-04 02:58:00,0.0,0.07333333333333333,11.448333333333332,0.0
2021-01-04 02:59:00,0.0,0.07166666666666666,9.731666666666666,0.0
2021-01-04 03:00:00,0.0,0.07,9.979999999999999,0.0
2021-01-04 03:01:00,0.0,0.075,9.738333333333333,0.0
2021-01-04 03:02:00,0.0,0.075,55.446666666666665,0.0
2021-01-04 03:03:00,0.0,0.07,55.94333333333333,0.0
2021-01-04 03:04:00,0.0,0.075,77.945,0.0
2021-01-04 03:05:00,0.0,0.07333333333333333,77.9,0.0
2021-01-04 03:06:00,0.0,0.07,77.80833333333334,0.0
2021-01-04 03:07:00,0.0,0.07333333333333333,76.56,0.0
2021-01-04 03:08:00,0.0,0.07,76.395,0.0
2021-01-04 03:09:00,0.0,0.07166666666666666,28.33,0.0
2021-01-04 03:10:00,0.0,0.06666666666666667,28.43,0.0
2021-01-04 03:11:00,0.0,0.07333333333333333,37.515,0.0
2021-01-04 03:12:00,0.0,0.06333333333333332,35.723333333333336,0.0
2021-01-04 03:13:00,0.0,0.06666666666666667,35.84166666666667,0.0
2021-01-04 03:14:00,0.0,0.07166666666666666,35.525,0.0
2021-01-04 03:15:00,0.0,0.06833333333333333,40.72833333333333,0.0
2021-01-04 03:16:00,0.0,0.07,98.66000000000001,0.0
2021-01-04 03:17:00,0.0,0.07166666666666666,98.81833333333334,0.0
2021-01-04 03:18:00,0.0,0.06833333333333333,99.735,0.0
2021-01-04 03:19:00,0.0,0.06666666666666667,99.72166666666666,0.0
2021-01-04 03:20:00,0.0,0.06833333333333333,100.28,0.0
2021-01-04 03:21:00,0.0,0.07166666666666666,100.40166666666667,0.0
2021-01-04 03:22:00,0.0,0.07166666666666666,100.72333333333333,0.0
2021-01-04 03:23:00,0.0,0.07166666666666666,79.67333333333333,0.0
2021-01-04 03:24:00,0.0,0.06833333333333333,79.01,0.0
2021-01-04 03:25:00,0.0,0.07666666666666666,15.725,0.0
2021-01-04 03:26:00,0.0,0.075,7.406666666666666,0.0
2021-01-04 03:27:00,0.0,0.075,7.491666666666666,0.0
2021-01-04 03:28:00,0.0,0.07166666666666666,13.368333333333334,0.0
2021-01-04 03:29:00,0.0,0.07166666666666666,11.586666666666668,0.0
2021-01-04 03:30:00,0.0,0.06666666666666667,10.94,0.0
2021-01-04 03:31:00,0.0,0.07166666666666666,10.985,0.0
2021-01-04 03:32:00,0.0,0.07833333333333334,6.808333333333334,0.0
2021-01-04 03:33:00,0.0,0.06833333333333333,6.651666666666667,0.0
2021-01-04 03:34:00,0.0,0.075,6.673333333333333,0.0
2021-01-04 03:35:00,0.0,0.07166666666666666,56.95166666666666,0.0
2021-01-04 03:36:00,0.0,0.07166666666666666,56.00666666666667,0.0
2021-01-04 03:37:00,0.0,0.06333333333333332,57.644999999999996,0.0
2021-01-04 03:38:00,0.0,0.07,57.50666666666667,0.0
2021-01-04 03:39:00,0.0,0.07,57.263333333333335,0.0
2021-01-04 03:40:00,0.0,0.07166666666666666,56.321666666666665,0.0
2021-01-04 03:41:00,0.0,0.07,61.78,0.0
2021-01-04 03:42:00,0.0,0.06333333333333332,11.673333333333332,0.0
2021-01-04 03:43:00,0.0,0.07,11.783333333333333,0.0
2021-01-04 03:44:00,0.0,0.07166666666666666,24.603333333333335,0.0
2021-01-04 03:45:00,0.0,0.065,11.72,0.0
2021-01-04 03:46:00,0.0,0.07,7.526666666666667,0.0
2021-01-04 03:47:00,0.0,0.06333333333333332,8.131666666666666,0.0
2021-01-04 03:48:00,0.0,0.07666666666666666,8.078333333333333,0.0
2021-01-04 03:49:00,0.0,0.06833333333333333,9.389999999999999,0.0
2021-01-04 03:50:00,0.0,0.07,7.816666666666666,0.0
2021-01-04 03:51:00,0.0,0.07,7.866666666666666,0.0
2021-01-04 03:52:00,0.0,0.07166666666666666,7.181666666666666,0.0
2021-01-04 03:53:00,0.0,0.07166666666666666,8.228333333333333,0.0
2021-01-04 03:54:00,0.0,0.06333333333333332,8.221666666666668,0.0
2021-01-04 03:55:00,0.0,0.07,13.945,0.0
2021-01-04 03:56:00,0.0,0.07,12.251666666666667,0.0
2021-01-04 03:57:00,0.0,0.07666666666666666,11.379999999999999,0.0
2021-01-04 03:58:00,0.0,0.07,11.270000000000001,0.0
2021-01-04 03:59:00,0.0,0.06833333333333333,5.948333333333333,0.0
2021-01-04 04:00:00,0.0,0.06333333333333332,7.718333333333334,0.0
2021-01-04 04:01:00,0.0,0.06833333333333333,7.958333333333333,0.0
2021-01-04 04:02:00,0.0,0.07,8.181666666666667,0.0
2021-01-04 04:03:00,0.0,0.065,8.011666666666667,0.0
2021-01-04 04:04:00,0.0,0.075,7.966666666666667,0.0
2021-01-04 04:05:00,0.0,0.07166666666666666,8.013333333333334,0.0
2021-01-04 04:06:00,0.0,0.06833333333333333,7.97,0.0
2021-01-04 04:07:00,0.0,0.07,7.8133333333333335,0.0
2021-01-04 04:08:00,0.0,0.065,62.25833333333333,0.0
2021-01-04 04:09:00,0.0,0.06833333333333333,126.02166666666666,0.0
2021-01-04 04:10:00,0.0,0.065,127.68333333333334,0.0
2021-01-04 04:11:00,0.0,0.06666666666666667,128.72333333333333,0.0
2021-01-04 04:12:00,0.0,0.07,129.02666666666667,0.0
2021-01-04 04:13:00,0.0,0.065,129.42,0.0
2021-01-04 04:14:00,0.0,0.07,152.78333333333333,0.0
2021-01-04 04:15:00,0.0,0.06166666666666667,103.98333333333333,0.0
2021-01-04 04:16:00,0.0,0.07166666666666666,104.34333333333333,0.0
2021-01-04 04:17:00,0.0,0.07166666666666666,104.62666666666667,0.0
2021-01-04 04:18:00,0.0,0.06166666666666667,104.64833333333333,0.0
2021-01-04 04:19:00,0.0,0.07,41.54333333333333,0.0
2021-01-04 04:20:00,0.0,0.07166666666666666,36.74333333333333,0.0
2021-01-04 04:21:00,0.0,0.07666666666666666,38.031666666666666,0.0
2021-01-04 04:22:00,0.0,0.07333333333333333,37.86,0.0
2021-01-04 04:23:00,0.0,0.06833333333333333,43.20666666666667,0.0
2021-01-04 04:24:00,0.0,0.06833333333333333,40.794999999999995,0.0
2021-01-04 04:25:00,0.0,0.07,40.72166666666667,0.0
2021-01-04 04:26:00,0.0,0.075,41.611666666666665,0.0
2021-01-04 04:27:00,0.0,0.06833333333333333,37.06666666666666,0.0
2021-01-04 04:28:00,0.0,0.06166666666666667,33.07833333333333,0.0
2021-01-04 04:29:00,0.0,0.075,7.371666666666667,0.0
2021-01-04 04:30:00,0.0,0.06833333333333333,7.1899999999999995,0.0
2021-01-04 04:31:00,0.0,0.07,4.211666666666666,0.0
2021-01-04 04:32:00,0.0,0.06666666666666667,4.031666666666666,0.0
2021-01-04 04:33:00,0.0,0.06666666666666667,4.614999999999999,0.0
2021-01-04 04:34:00,0.0,0.075,4.216666666666667,0.0
2021-01-04 04:35:00,0.0,0.07,4.548333333333333,0.0
2021-01-04 04:36:00,0.0,0.06666666666666667,4.476666666666667,0.0
2021-01-04 04:37:00,0.0,0.07,4.5600000000000005,0.0
2021-01-04 04:38:00,0.0,0.06833333333333333,8.235,0.0
2021-01-04 04:39:00,0.0,0.07333333333333333,8.875,0.0
2021-01-04 04:40:00,0.0,0.06833333333333333,8.426666666666668,0.0
2021-01-04 04:41:00,0.0,0.058333333333333334,47.955000000000005,0.0
2021-01-04 04:42:00,0.0,0.06166666666666667,53.848333333333336,0.0
2021-01-04 04:43:00,0.0,0.07166666666666666,54.105000000000004,0.0
2021-01-04 04:44:00,0.0,0.07,53.46333333333334,0.0
2021-01-04 04:45:00,0.0,0.06833333333333333,54.14,0.0
2021-01-04 04:46:00,0.0,0.07,52.806666666666665,0.0
2021-01-04 04:47:00,0.0,0.065,51.56333333333333,0.0
2021-01-04 04:48:00,0.0,0.06833333333333333,3.5533333333333332,0.0
2021-01-04 04:49:00,0.0,0.06833333333333333,3.5133333333333336,0.0
2021-01-04 04:50:00,0.0,0.07166666666666666,2.68,0.0
2021-01-04 04:51:00,0.0,0.07333333333333333,3.853333333333333,0.0
2021-01-04 04:52:00,0.0,0.065,3.4233333333333333,0.0
2021-01-04 04:53:00,0.0,0.065,2.885,0.0
2021-01-04 04:54:00,0.0,0.07166666666666666,9.851666666666667,0.0
2021-01-04 04:55:00,0.0,0.075,9.85,0.0
2021-01-04 04:56:00,0.0,0.065,8.835,0.0
2021-01-04 04:57:00,0.0,0.06666666666666667,16.563333333333333,0.0
2021-01-04 04:58:00,0.0,0.07333333333333333,73.075,0.0
2021-01-04 04:59:00,0.0,0.07166666666666666,73.76166666666666,0.0
2021-01-04 05:00:00,0.0,0.07,75.865,0.0
2021-01-04 05:01:00,0.0,0.06666666666666667,75.66833333333334,0.0
2021-01-04 05:02:00,0.0,0.07166666666666666,75.81666666666666,0.0
2021-01-04 05:03:00,0.0,0.07333333333333333,78.55166666666668,0.0
2021-01-04 05:04:00,0.0,0.07333333333333333,77.67166666666667,0.0
2021-01-04 05:05:00,0.0,0.07333333333333333,77.92,0.0
2021-01-04 05:06:00,0.0,0.07166666666666666,83.82166666666667,0.0
2021-01-04 05:07:00,0.0,0.07333333333333333,18.409999999999997,0.0
2021-01-04 05:08:00,0.0,0.07333333333333333,14.511666666666667,0.0
2021-01-04 05:09:00,0.0,0.06666666666666667,14.42,0.0
2021-01-04 05:10:00,0.0,0.07166666666666666,14.389999999999999,0.0
2021-01-04 05:11:00,0.0,0.075,10.228333333333333,0.0
2021-01-04 05:12:00,0.0,0.06833333333333333,10.065,0.0
2021-01-04 05:13:00,0.0,0.07,9.863333333333333,0.0
2021-01-04 05:14:00,0.0,0.07,9.735,0.0
2021-01-04 05:15:00,0.0,0.06833333333333333,59.059999999999995,0.0
2021-01-04 05:16:00,0.0,0.075,59.29833333333333,0.0
2021-01-04 05:17:00,0.0,0.06666666666666667,59.11,0.0
2021-01-04 05:18:00,0.0,0.065,56.031666666666666,0.0
2021-01-04 05:19:00,0.0,0.07166666666666666,55.84666666666667,0.0
2021-01-04 05:20:00,0.0,0.075,68.61666666666666,0.0
2021-01-04 05:21:00,0.0,0.07333333333333333,60.09,0.0
2021-01-04 05:22:00,0.0,0.07333333333333333,11.501666666666667,0.0
2021-01-04 05:23:00,0.0,0.06833333333333333,11.408333333333333,0.0
2021-01-04 05:24:00,0.0,0.07166666666666666,7.456666666666666,0.0
2021-01-04 05:25:00,0.0,0.06666666666666667,7.391666666666667,0.0
2021-01-04 05:26:00,0.0,0.07333333333333333,6.986666666666666,0.0
2021-01-04 05:27:00,0.0,0.07166666666666666,22.263333333333332,0.0
2021-01-04 05:28:00,0.0,0.06666666666666667,8.245,0.0
2021-01-04 05:29:00,0.0,0.07333333333333333,8.958333333333334,0.0
2021-01-04 05:30:00,0.0,0.065,8.961666666666668,0.0
2021-01-04 05:31:00,0.0,0.07166666666666666,9.120000000000001,0.0
2021-01-04 05:32:00,0.0,0.07833333333333334,31.711666666666666,0.0
2021-01-04 05:33:00,0.0,0.06666666666666667,31.801666666666666,0.0
2021-01-04 05:34:00,0.0,0.075,13.95,0.0
2021-01-04 05:35:00,0.0,0.075,12.079999999999998,0.0
2021-01-04 05:36:00,0.0,0.075,11.951666666666666,0.0
2021-01-04 05:37:00,0.0,0.07333333333333333,9.731666666666666,0.0
2021-01-04 05:38:00,0.0,0.07,9.701666666666666,0.0
2021-01-04 05:39:00,0.0,0.06833333333333333,5.761666666666667,0.0
2021-01-04 05:40:00,0.0,0.07,5.545,0.0
2021-01-04 05:41:00,0.0,0.07166666666666666,5.663333333333333,0.0
2021-01-04 05:42:00,0.0,0.065,5.645,0.0
2021-01-04 05:43:00,0.0,0.07166666666666666,5.651666666666667,0.0
2021-01-04 05:44:00,0.0,0.065,5.6066666666666665,0.0
2021-01-04 05:45:00,0.0,0.07,9.741666666666667,0.0
2021-01-04 05:46:00,0.0,0.07666666666666666,9.723333333333333,0.0
2021-01-04 05:47:00,0.0,0.06833333333333333,9.676666666666668,0.0
2021-01-04 05:48:00,0.0,0.06833333333333333,59.038333333333334,0.0
2021-01-04 05:49:00,0.0,0.07333333333333333,55.275,0.0
2021-01-04 05:50:00,0.0,0.075,55.64,0.0
2021-01-04 05:51:00,0.0,0.065,120.90333333333332,0.0
2021-01-04 05:52:00,0.0,0.07,120.83500000000001,0.0
2021-01-04 05:53:00,0.0,0.07,121.005,0.0
2021-01-04 05:54:00,0.0,0.07333333333333333,122.83666666666666,0.0
2021-01-04 05:55:00,0.0,0.07333333333333333,73.695,0.0
2021-01-04 05:56:00,0.0,0.06666666666666667,73.73,0.0
2021-01-04 05:57:00,0.0,0.06333333333333332,74.15166666666667,0.0
2021-01-04 05:58:00,0.0,0.07166666666666666,80.545,0.0
2021-01-04 05:59:00,0.0,0.075,78.95333333333333,0.0
2021-01-04 06:00:00,0.0,0.06833333333333333,20.141666666666666,0.0
2021-01-04 06:01:00,0.0,0.065,14.936666666666667,0.0
2021-01-04 06:02:00,0.0,0.07,14.72,0.0
2021-01-04 06:03:00,0.0,0.06833333333333333,14.786666666666667,0.0
2021-01-04 06:04:00,0.0,0.07,15.243333333333334,0.0
2021-01-04 06:05:00,0.0,0.07333333333333333,14.879999999999999,0.0
2021-01-04 06:06:00,0.0,0.07166666666666666,14.886666666666667,0.0
2021-01-04 06:07:00,0.0,0.07166666666666666,14.583333333333334,0.0
2021-01-04 06:08:00,0.0,0.06833333333333333,15.11,0.0
2021-01-04 06:09:00,0.0,0.07,14.635,0.0
2021-01-04 06:10:00,0.0,0.07,12.328333333333333,0.0
2021-01-04 06:11:00,0.0,0.06833333333333333,12.735,0.0
2021-01-04 06:12:00,0.0,0.06833333333333333,14.096666666666666,0.0
2021-01-04 06:13:00,0.0,0.06833333333333333,9.676666666666668,0.0
2021-01-04 06:14:00,0.0,0.075,9.545,0.0
2021-01-04 06:15:00,0.0,0.07166666666666666,11.123333333333333,0.0
2021-01-04 06:16:00,0.0,0.07,11.263333333333332,0.0
2021-01-04 06:17:00,0.0,0.06666666666666667,10.621666666666666,0.0
2021-01-04 06:18:00,0.0,0.06666666666666667,11.256666666666666,0.0
2021-01-04 06:19:00,0.0,0.08,10.968333333333334,0.0
2021-01-04 06:20:00,0.0,0.07,10.316666666666666,0.0
2021-01-04 06:21:00,0.0,0.07,64.90166666666667,0.0
2021-01-04 06:22:00,0.0,0.06833333333333333,64.16833333333334,0.0
2021-01-04 06:23:00,0.0,0.07333333333333333,64.415,0.0
2021-01-04 06:24:00,0.0,0.07333333333333333,64.325,0.0
2021-01-04 06:25:00,0.0,0.07,63.501666666666665,0.0
2021-01-04 06:26:00,0.0,0.06833333333333333,58.37833333333333,0.0
2021-01-04 06:27:00,0.0,0.07333333333333333,58.141666666666666,0.0
2021-01-04 06:28:00,0.0,0.07166666666666666,9.628333333333334,0.0
2021-01-04 06:29:00,0.0,0.07666666666666666,9.501666666666667,0.0
2021-01-04 06:30:00,0.0,0.06833333333333333,10.186666666666667,0.0
2021-01-04 06:31:00,0.0,0.07333333333333333,9.56,0.0
2021-01-04 06:32:00,0.0,0.07333333333333333,11.343333333333334,0.0
