Index,GridPowerOut,p_netzeinspeisung_12000Wh_eigenverbrauch,p_netzbezug_12000Wh_eigenverbrauch,p_netzeinspeisung_12000Wh_netzdienlich,p_netzbezug_12000Wh_netzdienlich,Leere Spalte,Liste_Einspeisungen_abfallend,Leistung_Einspeisungen_abfallend,Liste_Speicherzeitpunkte,Leistung_Speicherzeitpunkte
2021-05-29 00:00:00,0.0,0.0,5.65,0.0,5.65,,2021-05-29 14:40:00,872.947,2021-05-29 14:40:00,872.947
2021-05-29 00:01:00,0.0,0.0,5.681666666666667,0.0,5.681666666666667,,2021-05-29 14:41:00,871.153,2021-05-29 14:41:00,871.153
2021-05-29 00:02:00,0.0,0.0,5.6416666666666675,0.0,5.6416666666666675,,2021-05-29 14:24:00,857.618,2021-05-29 14:24:00,857.618
2021-05-29 00:03:00,0.0,0.0,6.306666666666667,0.0,6.306666666666667,,2021-05-29 14:55:00,850.792,2021-05-29 14:55:00,850.792
2021-05-29 00:04:00,0.0,0.0,6.4399999999999995,0.0,6.4399999999999995,,2021-05-29 14:42:00,848.158,2021-05-29 14:42:00,848.158
2021-05-29 00:05:00,0.0,0.0,6.4399999999999995,0.0,6.4399999999999995,,2021-05-29 14:54:00,847.83,2021-05-29 14:54:00,847.83
2021-05-29 00:06:00,0.0,0.0,6.3916666666666675,0.0,6.3916666666666675,,2021-05-29 14:53:00,846.507,2021-05-29 14:53:00,846.507
2021-05-29 00:07:00,0.0,0.0,6.485,0.0,6.485,,2021-05-29 14:49:00,841.91,2021-05-29 14:49:00,841.91
2021-05-29 00:08:00,0.0,0.0,8.74,0.0,8.74,,2021-05-29 14:43:00,840.123,2021-05-29 14:43:00,840.123
2021-05-29 00:09:00,0.0,0.0,7.548333333333334,0.0,7.548333333333334,,2021-05-29 14:44:00,834.435,2021-05-29 14:44:00,834.435
2021-05-29 00:10:00,0.0,0.0,4.958333333333333,0.0,4.958333333333333,,2021-05-29 14:45:00,828.387,2021-05-29 14:45:00,828.387
2021-05-29 00:11:00,0.20666666666666667,0.20666666666666667,4.835,0.20666666666666667,4.835,,2021-05-29 14:34:00,822.447,2021-05-29 14:34:00,822.447
2021-05-29 00:12:00,10.315,10.315,4.848333333333333,10.315,4.848333333333333,,2021-05-29 14:46:00,820.492,2021-05-29 14:46:00,820.492
2021-05-29 00:13:00,10.786666666666667,10.786666666666667,4.951666666666667,10.786666666666667,4.951666666666667,,2021-05-29 15:08:00,819.132,2021-05-29 15:08:00,819.132
2021-05-29 00:14:00,10.663333333333332,10.663333333333332,4.863333333333333,10.663333333333332,4.863333333333333,,2021-05-29 14:48:00,815.012,2021-05-29 14:48:00,815.012
2021-05-29 00:15:00,11.04,11.04,4.9,11.04,4.9,,2021-05-29 15:06:00,813.753,2021-05-29 15:06:00,813.753
2021-05-29 00:16:00,10.918333333333333,10.918333333333333,4.841666666666667,10.918333333333333,4.841666666666667,,2021-05-29 14:39:00,811.88,2021-05-29 14:39:00,811.88
2021-05-29 00:17:00,10.604999999999999,10.604999999999999,6.68,10.604999999999999,6.68,,2021-05-29 15:09:00,810.34,2021-05-29 15:09:00,810.34
2021-05-29 00:18:00,10.25,10.25,7.948333333333333,10.25,7.948333333333333,,2021-05-29 15:05:00,809.39,2021-05-29 15:05:00,809.39
2021-05-29 00:19:00,10.223333333333333,10.223333333333333,7.965,10.223333333333333,7.965,,2021-05-29 14:59:00,805.382,2021-05-29 14:59:00,805.382
2021-05-29 00:20:00,10.256666666666666,10.256666666666666,7.901666666666667,10.256666666666666,7.901666666666667,,2021-05-29 15:01:00,804.912,2021-05-29 15:01:00,804.912
2021-05-29 00:21:00,10.16,10.16,8.251666666666667,10.16,8.251666666666667,,2021-05-29 15:02:00,804.647,2021-05-29 15:02:00,804.647
2021-05-29 00:22:00,9.708333333333334,9.708333333333334,8.413333333333334,9.708333333333334,8.413333333333334,,2021-05-29 15:10:00,803.962,2021-05-29 15:10:00,803.962
2021-05-29 00:23:00,10.085,10.085,8.271666666666667,10.085,8.271666666666667,,2021-05-29 15:00:00,802.045,2021-05-29 15:00:00,802.045
2021-05-29 00:24:00,9.945,9.945,8.241666666666667,9.945,8.241666666666667,,2021-05-29 15:04:00,799.833,2021-05-29 15:04:00,799.833
2021-05-29 00:25:00,8.766666666666666,8.766666666666666,8.241666666666667,8.766666666666666,8.241666666666667,,2021-05-29 15:03:00,799.68,2021-05-29 15:03:00,799.68
2021-05-29 00:26:00,7.925,7.925,6.155,7.925,6.155,,2021-05-29 15:11:00,797.192,2021-05-29 15:11:00,797.192
2021-05-29 00:27:00,7.226666666666667,7.226666666666667,6.466666666666667,7.226666666666667,6.466666666666667,,2021-05-29 14:58:00,796.668,2021-05-29 14:58:00,796.668
2021-05-29 00:28:00,6.93,6.93,8.668333333333333,6.93,8.668333333333333,,2021-05-29 14:35:00,793.853,2021-05-29 14:35:00,793.853
2021-05-29 00:29:00,6.5600000000000005,6.5600000000000005,8.561666666666667,6.5600000000000005,8.561666666666667,,2021-05-29 15:07:00,789.905,2021-05-29 15:07:00,789.905
2021-05-29 00:30:00,6.155,6.155,9.631666666666666,6.155,9.631666666666666,,2021-05-29 15:17:00,788.032,2021-05-29 15:17:00,788.032
2021-05-29 00:31:00,6.691666666666666,6.691666666666666,9.42,6.691666666666666,9.42,,2021-05-29 14:25:00,787.0,2021-05-29 14:25:00,787.0
2021-05-29 00:32:00,6.505,6.505,9.391666666666666,6.505,9.391666666666666,,2021-05-29 15:30:00,786.918,2021-05-29 15:30:00,786.918
2021-05-29 00:33:00,6.473333333333333,6.473333333333333,9.379999999999999,6.473333333333333,9.379999999999999,,2021-05-29 15:31:00,785.38,2021-05-29 15:31:00,785.38
2021-05-29 00:34:00,6.421666666666667,6.421666666666667,9.356666666666666,6.421666666666667,9.356666666666666,,2021-05-29 15:18:00,785.288,2021-05-29 15:18:00,785.288
2021-05-29 00:35:00,6.251666666666667,6.251666666666667,9.301666666666668,6.251666666666667,9.301666666666668,,2021-05-29 15:29:00,779.772,2021-05-29 15:29:00,779.772
2021-05-29 00:36:00,6.260000000000001,6.260000000000001,9.281666666666666,6.260000000000001,9.281666666666666,,2021-05-29 15:42:00,771.137,2021-05-29 15:42:00,771.137
2021-05-29 00:37:00,6.5649999999999995,6.5649999999999995,9.196666666666665,6.5649999999999995,9.196666666666665,,2021-05-29 15:28:00,768.04,2021-05-29 15:28:00,768.04
2021-05-29 00:38:00,6.603333333333333,6.603333333333333,9.201666666666666,6.603333333333333,9.201666666666666,,2021-05-29 15:27:00,767.058,2021-05-29 15:27:00,767.058
2021-05-29 00:39:00,5.741666666666666,5.741666666666666,9.091666666666667,5.741666666666666,9.091666666666667,,2021-05-29 15:46:00,766.858,2021-05-29 15:46:00,766.858
2021-05-29 00:40:00,5.708333333333333,5.708333333333333,8.8,5.708333333333333,8.8,,2021-05-29 15:19:00,764.7,2021-05-29 15:19:00,764.7
2021-05-29 00:41:00,5.248333333333333,5.248333333333333,8.858333333333333,5.248333333333333,8.858333333333333,,2021-05-29 15:26:00,752.953,2021-05-29 15:26:00,752.953
2021-05-29 00:42:00,4.941666666666666,4.941666666666666,8.74,4.941666666666666,8.74,,2021-05-29 15:44:00,751.237,2021-05-29 15:44:00,751.237
2021-05-29 00:43:00,4.946666666666667,4.946666666666667,8.736666666666668,4.946666666666667,8.736666666666668,,2021-05-29 15:20:00,750.345,2021-05-29 15:20:00,750.345
2021-05-29 00:44:00,4.555,4.555,6.031666666666666,4.555,6.031666666666666,,2021-05-29 14:52:00,747.26,2021-05-29 14:52:00,747.26
2021-05-29 00:45:00,4.266666666666667,4.266666666666667,4.8933333333333335,4.266666666666667,4.8933333333333335,,2021-05-29 15:12:00,744.137,2021-05-29 15:12:00,744.137
2021-05-29 00:46:00,4.291666666666667,4.291666666666667,4.858333333333333,4.291666666666667,4.858333333333333,,2021-05-29 14:37:00,740.103,2021-05-29 14:37:00,740.103
2021-05-29 00:47:00,4.036666666666666,4.036666666666666,4.906666666666666,4.036666666666666,4.906666666666666,,2021-05-29 15:16:00,739.14,2021-05-29 15:16:00,739.14
2021-05-29 00:48:00,4.295,4.295,4.866666666666666,4.295,4.866666666666666,,2021-05-29 15:13:00,732.355,2021-05-29 15:13:00,732.355
2021-05-29 00:49:00,4.319999999999999,4.319999999999999,4.918333333333334,4.319999999999999,4.918333333333334,,2021-05-29 15:37:00,723.927,2021-05-29 15:37:00,723.927
2021-05-29 00:50:00,3.793333333333333,3.793333333333333,6.346666666666667,3.793333333333333,6.346666666666667,,2021-05-29 15:21:00,721.632,2021-05-29 15:21:00,721.632
2021-05-29 00:51:00,3.98,3.98,6.2283333333333335,3.98,6.2283333333333335,,2021-05-29 15:22:00,720.458,2021-05-29 15:22:00,720.458
2021-05-29 00:52:00,4.205,4.205,6.191666666666666,4.205,6.191666666666666,,2021-05-29 15:43:00,696.518,2021-05-29 15:43:00,696.518
