Index,GridPowerOut,p_netzeinspeisung_12000Wh_eigenverbrauch,p_netzbezug_12000Wh_eigenverbrauch,p_netzeinspeisung_12000Wh_netzdienlich,p_netzbezug_12000Wh_netzdienlich,Leere Spalte,Liste_Einspeisungen_abfallend,Leistung_Einspeisungen_abfallend,Liste_Speicherzeitpunkte,Leistung_Speicherzeitpunkte
2021-05-30 00:00:00,0.0,0.0,25.653333333333336,0.0,25.653333333333336,,2021-05-30 14:05:00,876.512,2021-05-30 14:05:00,876.512
2021-05-30 00:01:00,0.0,0.0,25.491666666666667,0.0,25.491666666666667,,2021-05-30 14:06:00,873.967,2021-05-30 14:06:00,873.967
2021-05-30 00:02:00,0.0,0.0,25.68333333333333,0.0,25.68333333333333,,2021-05-30 14:04:00,873.268,2021-05-30 14:04:00,873.268
2021-05-30 00:03:00,0.0,0.0,25.65833333333333,0.0,25.65833333333333,,2021-05-30 14:45:00,823.46,2021-05-30 14:45:00,823.46
2021-05-30 00:04:00,0.0,0.0,25.638333333333335,0.0,25.638333333333335,,2021-05-30 13:20:00,803.255,2021-05-30 13:20:00,803.255
2021-05-30 00:05:00,0.0,0.0,25.711666666666666,0.0,25.711666666666666,,2021-05-30 14:25:00,796.722,2021-05-30 14:25:00,796.722
2021-05-30 00:06:00,0.0,0.0,25.668333333333337,0.0,25.668333333333337,,2021-05-30 14:17:00,795.233,2021-05-30 14:17:00,795.233
2021-05-30 00:07:00,0.0,0.0,26.611666666666665,0.0,26.611666666666665,,2021-05-30 13:19:00,795.232,2021-05-30 13:19:00,795.232
2021-05-30 00:08:00,0.0,0.0,26.733333333333334,0.0,26.733333333333334,,2021-05-30 13:09:00,794.545,2021-05-30 13:09:00,794.545
2021-05-30 00:09:00,0.0,0.0,26.813333333333333,0.0,26.813333333333333,,2021-05-30 13:27:00,792.293,2021-05-30 13:27:00,792.293
2021-05-30 00:10:00,0.0,0.0,26.791666666666668,0.0,26.791666666666668,,2021-05-30 14:18:00,791.618,2021-05-30 14:18:00,791.618
2021-05-30 00:11:00,0.0,0.0,25.698333333333334,0.0,25.698333333333334,,2021-05-30 14:59:00,790.738,2021-05-30 14:59:00,790.738
2021-05-30 00:12:00,0.0,0.0,24.781666666666666,0.0,24.781666666666666,,2021-05-30 13:25:00,789.87,2021-05-30 13:25:00,789.87
2021-05-30 00:13:00,0.0,0.0,25.25,0.0,25.25,,2021-05-30 13:08:00,789.268,2021-05-30 13:08:00,789.268
2021-05-30 00:14:00,0.0,0.0,25.43,0.0,25.43,,2021-05-30 14:16:00,787.818,2021-05-30 14:16:00,787.818
2021-05-30 00:15:00,0.0,0.0,25.395000000000003,0.0,25.395000000000003,,2021-05-30 13:37:00,787.347,2021-05-30 13:37:00,787.347
2021-05-30 00:16:00,0.0,0.0,25.063333333333333,0.0,25.063333333333333,,2021-05-30 13:26:00,786.972,2021-05-30 13:26:00,786.972
2021-05-30 00:17:00,0.0,0.0,24.47833333333333,0.0,24.47833333333333,,2021-05-30 13:10:00,786.072,2021-05-30 13:10:00,786.072
2021-05-30 00:18:00,0.0,0.0,24.501666666666665,0.0,24.501666666666665,,2021-05-30 13:23:00,785.605,2021-05-30 13:23:00,785.605
2021-05-30 00:19:00,0.0,0.0,24.43,0.0,24.43,,2021-05-30 13:24:00,784.938,2021-05-30 13:24:00,784.938
2021-05-30 00:20:00,0.0,0.0,26.061666666666664,0.0,26.061666666666664,,2021-05-30 12:31:00,784.875,2021-05-30 12:31:00,784.875
2021-05-30 00:21:00,0.0,0.0,25.89,0.0,25.89,,2021-05-30 13:46:00,784.473,2021-05-30 13:46:00,784.473
2021-05-30 00:22:00,0.0,0.0,26.019999999999996,0.0,26.019999999999996,,2021-05-30 15:03:00,784.015,2021-05-30 15:03:00,784.015
2021-05-30 00:23:00,0.0,0.0,25.825,0.0,25.825,,2021-05-30 14:58:00,783.673,2021-05-30 14:58:00,783.673
2021-05-30 00:24:00,0.0,0.0,26.765,0.0,26.765,,2021-05-30 13:07:00,783.37,2021-05-30 13:07:00,783.37
2021-05-30 00:25:00,0.0,0.0,26.766666666666666,0.0,26.766666666666666,,2021-05-30 14:57:00,783.043,2021-05-30 14:57:00,783.043
2021-05-30 00:26:00,0.0,0.0,49.82666666666667,0.0,49.82666666666667,,2021-05-30 13:21:00,781.013,2021-05-30 13:21:00,781.013
2021-05-30 00:27:00,0.0,0.0,28.37833333333333,0.0,28.37833333333333,,2021-05-30 12:30:00,779.233,2021-05-30 12:30:00,779.233
2021-05-30 00:28:00,0.0,0.0,27.34166666666667,0.0,27.34166666666667,,2021-05-30 11:59:00,778.267,2021-05-30 11:59:00,778.267
2021-05-30 00:29:00,0.0,0.0,26.261666666666667,0.0,26.261666666666667,,2021-05-30 11:29:00,776.96,2021-05-30 11:29:00,776.96
2021-05-30 00:30:00,0.0,0.0,24.973333333333336,0.0,24.973333333333336,,2021-05-30 12:38:00,776.892,2021-05-30 12:38:00,776.892
2021-05-30 00:31:00,0.0,0.0,24.986666666666665,0.0,24.986666666666665,,2021-05-30 12:40:00,776.83,2021-05-30 12:40:00,776.83
2021-05-30 00:32:00,0.0,0.0,25.08833333333333,0.0,25.08833333333333,,2021-05-30 12:43:00,773.992,2021-05-30 12:43:00,773.992
2021-05-30 00:33:00,0.0,0.0,25.263333333333332,0.0,25.263333333333332,,2021-05-30 14:54:00,773.885,2021-05-30 14:54:00,773.885
2021-05-30 00:34:00,0.0,0.0,25.263333333333335,0.0,25.263333333333335,,2021-05-30 13:18:00,773.462,2021-05-30 13:18:00,773.462
2021-05-30 00:35:00,0.0,0.0,25.236666666666665,0.0,25.236666666666665,,2021-05-30 13:06:00,773.043,2021-05-30 13:06:00,773.043
2021-05-30 00:36:00,0.0,0.0,25.38333333333333,0.0,25.38333333333333,,2021-05-30 13:47:00,772.618,2021-05-30 13:47:00,772.618
2021-05-30 00:37:00,0.0,0.0,25.653333333333332,0.0,25.653333333333332,,2021-05-30 13:17:00,772.042,2021-05-30 13:17:00,772.042
2021-05-30 00:38:00,0.0,0.0,25.630000000000003,0.0,25.630000000000003,,2021-05-30 14:13:00,771.978,2021-05-30 14:13:00,771.978
2021-05-30 00:39:00,0.0,0.0,25.53333333333333,0.0,25.53333333333333,,2021-05-30 13:22:00,771.728,2021-05-30 13:22:00,771.728
2021-05-30 00:40:00,0.0,0.0,25.895,0.0,25.895,,2021-05-30 12:42:00,770.88,2021-05-30 12:42:00,770.88
2021-05-30 00:41:00,0.0,0.0,26.906666666666666,0.0,26.906666666666666,,2021-05-30 12:29:00,770.543,2021-05-30 12:29:00,770.543
2021-05-30 00:42:00,0.0,0.0,26.87833333333333,0.0,26.87833333333333,,2021-05-30 14:26:00,770.518,2021-05-30 14:26:00,770.518
2021-05-30 00:43:00,0.0,0.0,26.618333333333332,0.0,26.618333333333332,,2021-05-30 12:41:00,770.487,2021-05-30 12:41:00,770.487
2021-05-30 00:44:00,0.0,0.0,26.491666666666667,0.0,26.491666666666667,,2021-05-30 12:33:00,770.388,2021-05-30 12:33:00,770.388
